Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-02-19 08:00:00,USA,Southwestern Power Administration,US-CENT-SPA,92.65,132.93,83.89,83.89,eia.gov,false,
2023-02-19 09:00:00,USA,Southwestern Power Administration,US-CENT-SPA,92.67,132.95,83.88,83.88,eia.gov,false,
2023-02-19 10:00:00,USA,Southwestern Power Administration,US-CENT-SPA,93.4,133.8,83.76,83.76,eia.gov,false,
2023-02-19 11:00:00,USA,Southwestern Power Administration,US-CENT-SPA,95.46,136.23,83.4,83.4,eia.gov,false,
2023-02-19 12:00:00,USA,Southwestern Power Administration,US-CENT-SPA,95.27,136.01,83.43,83.43,eia.gov,false,
2023-02-19 13:00:00,USA,Southwestern Power Administration,US-CENT-SPA,95.75,136.57,83.35,83.35,eia.gov,false,
2023-02-19 14:00:00,USA,Southwestern Power Administration,US-CENT-SPA,96.07,136.95,83.29,83.29,eia.gov,false,
2023-02-19 15:00:00,USA,Southwestern Power Administration,US-CENT-SPA,90.38,130.25,84.28,84.28,eia.gov,false,
2023-02-19 16:00:00,USA,Southwestern Power Administration,US-CENT-SPA,88.24,127.73,84.65,84.65,eia.gov,false,
2023-02-19 17:00:00,USA,Southwestern Power Administration,US-CENT-SPA,88.73,128.31,84.57,84.57,eia.gov,false,
2023-02-19 18:00:00,USA,Southwestern Power Administration,US-CENT-SPA,87.59,126.97,84.77,84.77,eia.gov,false,
2023-02-19 19:00:00,USA,Southwestern Power Administration,US-CENT-SPA,86.57,125.78,84.94,84.94,eia.gov,false,
2023-02-19 20:00:00,USA,Southwestern Power Administration,US-CENT-SPA,85.45,124.46,85.14,85.14,eia.gov,false,
2023-02-19 21:00:00,USA,Southwestern Power Administration,US-CENT-SPA,84.83,123.73,85.25,85.25,eia.gov,false,
2023-02-19 22:00:00,USA,Southwestern Power Administration,US-CENT-SPA,86.27,125.43,85.0,85.0,eia.gov,false,
2023-02-19 23:00:00,USA,Southwestern Power Administration,US-CENT-SPA,95.43,136.19,83.4,83.4,eia.gov,false,
2023-02-20 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,109.08,152.24,81.03,81.03,eia.gov,false,
2023-02-20 01:00:00,USA,Southwestern Power Administration,US-CENT-SPA,106.94,149.72,81.4,81.4,eia.gov,false,
2023-02-20 02:00:00,USA,Southwestern Power Administration,US-CENT-SPA,107.0,149.8,81.39,81.39,eia.gov,false,
2023-02-20 03:00:00,USA,Southwestern Power Administration,US-CENT-SPA,101.08,142.84,82.42,82.42,eia.gov,false,
2023-02-20 04:00:00,USA,Southwestern Power Administration,US-CENT-SPA,93.68,134.14,83.71,83.71,eia.gov,false,
2023-02-20 05:00:00,USA,Southwestern Power Administration,US-CENT-SPA,93.14,133.5,83.8,83.8,eia.gov,false,
2023-02-20 06:00:00,USA,Southwestern Power Administration,US-CENT-SPA,92.67,132.95,83.88,83.88,eia.gov,false,
2023-02-20 07:00:00,USA,Southwestern Power Administration,US-CENT-SPA,92.29,132.5,83.95,83.95,eia.gov,false,
2023-02-20 08:00:00,USA,Southwestern Power Administration,US-CENT-SPA,92.4,132.63,83.93,83.93,eia.gov,false,
2023-02-20 09:00:00,USA,Southwestern Power Administration,US-CENT-SPA,93.3,133.69,83.77,83.77,eia.gov,false,
2023-02-20 10:00:00,USA,Southwestern Power Administration,US-CENT-SPA,93.23,133.6,83.79,83.79,eia.gov,false,
2023-02-20 11:00:00,USA,Southwestern Power Administration,US-CENT-SPA,94.91,135.58,83.49,83.49,eia.gov,false,
2023-02-20 12:00:00,USA,Southwestern Power Administration,US-CENT-SPA,98.78,140.13,82.82,82.82,eia.gov,false,
2023-02-20 13:00:00,USA,Southwestern Power Administration,US-CENT-SPA,97.87,139.06,82.98,82.98,eia.gov,false,
2023-02-20 14:00:00,USA,Southwestern Power Administration,US-CENT-SPA,98.7,140.03,82.84,82.84,eia.gov,false,
2023-02-20 15:00:00,USA,Southwestern Power Administration,US-CENT-SPA,96.83,137.83,83.16,83.16,eia.gov,false,
2023-02-20 16:00:00,USA,Southwestern Power Administration,US-CENT-SPA,94.5,135.1,83.57,83.57,eia.gov,false,
2023-02-20 17:00:00,USA,Southwestern Power Administration,US-CENT-SPA,93.43,133.84,83.75,83.75,eia.gov,false,
2023-02-20 18:00:00,USA,Southwestern Power Administration,US-CENT-SPA,92.58,132.84,83.9,83.9,eia.gov,false,
2023-02-20 19:00:00,USA,Southwestern Power Administration,US-CENT-SPA,90.79,130.74,84.21,84.21,eia.gov,false,
2023-02-20 20:00:00,USA,Southwestern Power Administration,US-CENT-SPA,91.39,131.44,84.11,84.11,eia.gov,false,
2023-02-20 21:00:00,USA,Southwestern Power Administration,US-CENT-SPA,92.12,132.3,83.98,83.98,eia.gov,false,
2023-02-20 22:00:00,USA,Southwestern Power Administration,US-CENT-SPA,94.6,135.21,83.55,83.55,eia.gov,false,
2023-02-20 23:00:00,USA,Southwestern Power Administration,US-CENT-SPA,98.54,139.85,82.86,82.86,eia.gov,false,
2023-02-21 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,103.23,145.36,82.05,82.05,eia.gov,false,
2023-02-21 01:00:00,USA,Southwestern Power Administration,US-CENT-SPA,98.46,139.75,82.88,82.88,eia.gov,false,
2023-02-21 02:00:00,USA,Southwestern Power Administration,US-CENT-SPA,103.42,145.58,82.01,82.01,eia.gov,false,
2023-02-21 03:00:00,USA,Southwestern Power Administration,US-CENT-SPA,96.7,137.69,83.18,83.18,eia.gov,false,
2023-02-21 04:00:00,USA,Southwestern Power Administration,US-CENT-SPA,88.75,128.34,84.57,84.57,eia.gov,false,
2023-02-21 05:00:00,USA,Southwestern Power Administration,US-CENT-SPA,87.89,127.33,84.71,84.71,eia.gov,false,
2023-02-21 06:00:00,USA,Southwestern Power Administration,US-CENT-SPA,90.13,129.96,84.32,84.32,eia.gov,false,
2023-02-21 07:00:00,USA,Southwestern Power Administration,US-CENT-SPA,87.65,127.04,84.76,84.76,eia.gov,false,
2023-02-21 08:00:00,USA,Southwestern Power Administration,US-CENT-SPA,87.41,126.76,84.8,84.8,eia.gov,false,
2023-02-21 09:00:00,USA,Southwestern Power Administration,US-CENT-SPA,87.33,126.67,84.81,84.81,eia.gov,false,
2023-02-21 10:00:00,USA,Southwestern Power Administration,US-CENT-SPA,88.3,127.81,84.64,84.64,eia.gov,false,
2023-02-21 11:00:00,USA,Southwestern Power Administration,US-CENT-SPA,90.76,130.7,84.22,84.22,eia.gov,false,
2023-02-21 12:00:00,USA,Southwestern Power Administration,US-CENT-SPA,98.04,139.26,82.95,82.95,eia.gov,false,
2023-02-21 13:00:00,USA,Southwestern Power Administration,US-CENT-SPA,94.73,135.37,83.53,83.53,eia.gov,false,
2023-02-21 14:00:00,USA,Southwestern Power Administration,US-CENT-SPA,95.04,135.74,83.47,83.47,eia.gov,false,
2023-02-21 15:00:00,USA,Southwestern Power Administration,US-CENT-SPA,94.6,135.22,83.55,83.55,eia.gov,false,
2023-02-21 16:00:00,USA,Southwestern Power Administration,US-CENT-SPA,94.32,134.89,83.6,83.6,eia.gov,false,
2023-02-21 17:00:00,USA,Southwestern Power Administration,US-CENT-SPA,89.83,129.61,84.38,84.38,eia.gov,false,
2023-02-21 18:00:00,USA,Southwestern Power Administration,US-CENT-SPA,88.58,128.14,84.59,84.59,eia.gov,false,
2023-02-21 19:00:00,USA,Southwestern Power Administration,US-CENT-SPA,94.11,134.64,83.63,83.63,eia.gov,false,
2023-02-21 20:00:00,USA,Southwestern Power Administration,US-CENT-SPA,93.39,133.79,83.76,83.76,eia.gov,false,
2023-02-21 21:00:00,USA,Southwestern Power Administration,US-CENT-SPA,92.36,132.59,83.94,83.94,eia.gov,false,
2023-02-21 22:00:00,USA,Southwestern Power Administration,US-CENT-SPA,97.64,138.79,83.02,83.02,eia.gov,false,
2023-02-21 23:00:00,USA,Southwestern Power Administration,US-CENT-SPA,107.12,149.93,81.37,81.37,eia.gov,false,
2023-02-22 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,111.59,155.2,80.59,80.59,eia.gov,false,
2023-02-22 01:00:00,USA,Southwestern Power Administration,US-CENT-SPA,113.69,157.66,80.23,80.23,eia.gov,false,
2023-02-22 02:00:00,USA,Southwestern Power Administration,US-CENT-SPA,118.73,163.58,79.35,79.35,eia.gov,false,
2023-02-22 03:00:00,USA,Southwestern Power Administration,US-CENT-SPA,105.76,148.34,81.61,81.61,eia.gov,false,
2023-02-22 04:00:00,USA,Southwestern Power Administration,US-CENT-SPA,101.65,143.51,82.32,82.32,eia.gov,false,
2023-02-22 05:00:00,USA,Southwestern Power Administration,US-CENT-SPA,100.69,142.37,82.49,82.49,eia.gov,false,
2023-02-22 06:00:00,USA,Southwestern Power Administration,US-CENT-SPA,105.65,148.21,81.63,81.63,eia.gov,false,
2023-02-22 07:00:00,USA,Southwestern Power Administration,US-CENT-SPA,103.3,145.45,82.03,82.03,eia.gov,false,
2023-02-22 08:00:00,USA,Southwestern Power Administration,US-CENT-SPA,103.86,146.11,81.94,81.94,eia.gov,false,
2023-02-22 09:00:00,USA,Southwestern Power Administration,US-CENT-SPA,104.32,146.64,81.86,81.86,eia.gov,false,
2023-02-22 10:00:00,USA,Southwestern Power Administration,US-CENT-SPA,103.46,145.64,82.01,82.01,eia.gov,false,
2023-02-22 11:00:00,USA,Southwestern Power Administration,US-CENT-SPA,104.0,146.27,81.91,81.91,eia.gov,false,
2023-02-22 12:00:00,USA,Southwestern Power Administration,US-CENT-SPA,104.12,146.41,81.89,81.89,eia.gov,false,
2023-02-22 13:00:00,USA,Southwestern Power Administration,US-CENT-SPA,104.17,146.46,81.88,81.88,eia.gov,false,
2023-02-22 14:00:00,USA,Southwestern Power Administration,US-CENT-SPA,104.83,147.24,81.77,81.77,eia.gov,false,
2023-02-22 15:00:00,USA,Southwestern Power Administration,US-CENT-SPA,99.67,141.17,82.67,82.67,eia.gov,false,
2023-02-22 16:00:00,USA,Southwestern Power Administration,US-CENT-SPA,98.82,140.18,82.81,82.81,eia.gov,false,
2023-02-22 17:00:00,USA,Southwestern Power Administration,US-CENT-SPA,97.37,138.47,83.07,83.07,eia.gov,false,
2023-02-22 18:00:00,USA,Southwestern Power Administration,US-CENT-SPA,96.68,137.66,83.19,83.19,eia.gov,false,
2023-02-22 19:00:00,USA,Southwestern Power Administration,US-CENT-SPA,93.86,134.34,83.68,83.68,eia.gov,false,
2023-02-22 20:00:00,USA,Southwestern Power Administration,US-CENT-SPA,88.97,128.59,84.53,84.53,eia.gov,false,
2023-02-22 21:00:00,USA,Southwestern Power Administration,US-CENT-SPA,88.43,127.96,84.62,84.62,eia.gov,false,
2023-02-22 22:00:00,USA,Southwestern Power Administration,US-CENT-SPA,91.68,131.78,84.06,84.06,eia.gov,false,
2023-02-22 23:00:00,USA,Southwestern Power Administration,US-CENT-SPA,92.44,132.68,83.92,83.92,eia.gov,false,
2023-02-23 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,98.63,139.95,82.85,82.85,eia.gov,false,
2023-02-23 01:00:00,USA,Southwestern Power Administration,US-CENT-SPA,96.23,137.14,83.26,83.26,eia.gov,false,
2023-02-23 02:00:00,USA,Southwestern Power Administration,US-CENT-SPA,97.2,138.28,83.1,83.1,eia.gov,false,
2023-02-23 03:00:00,USA,Southwestern Power Administration,US-CENT-SPA,90.15,129.98,84.32,84.32,eia.gov,false,
2023-02-23 04:00:00,USA,Southwestern Power Administration,US-CENT-SPA,82.14,120.57,85.71,85.71,eia.gov,false,
2023-02-23 05:00:00,USA,Southwestern Power Administration,US-CENT-SPA,82.0,120.4,85.74,85.74,eia.gov,false,
2023-02-23 06:00:00,USA,Southwestern Power Administration,US-CENT-SPA,82.86,121.41,85.59,85.59,eia.gov,false,
2023-02-23 07:00:00,USA,Southwestern Power Administration,US-CENT-SPA,83.07,121.66,85.55,85.55,eia.gov,false,
2023-02-23 08:00:00,USA,Southwestern Power Administration,US-CENT-SPA,82.57,121.08,85.64,85.64,eia.gov,false,
2023-02-23 09:00:00,USA,Southwestern Power Administration,US-CENT-SPA,84.47,123.31,85.31,85.31,eia.gov,false,
2023-02-23 10:00:00,USA,Southwestern Power Administration,US-CENT-SPA,84.47,123.31,85.31,85.31,eia.gov,false,
2023-02-23 11:00:00,USA,Southwestern Power Administration,US-CENT-SPA,86.55,125.76,84.95,84.95,eia.gov,false,
2023-02-23 12:00:00,USA,Southwestern Power Administration,US-CENT-SPA,97.98,139.19,82.96,82.96,eia.gov,false,
2023-02-23 13:00:00,USA,Southwestern Power Administration,US-CENT-SPA,99.05,140.45,82.77,82.77,eia.gov,false,
2023-02-23 14:00:00,USA,Southwestern Power Administration,US-CENT-SPA,98.88,140.25,82.8,82.8,eia.gov,false,
2023-02-23 15:00:00,USA,Southwestern Power Administration,US-CENT-SPA,92.89,133.21,83.84,83.84,eia.gov,false,
2023-02-23 16:00:00,USA,Southwestern Power Administration,US-CENT-SPA,83.84,122.57,85.42,85.42,eia.gov,false,
2023-02-23 17:00:00,USA,Southwestern Power Administration,US-CENT-SPA,82.52,121.02,85.65,85.65,eia.gov,false,
2023-02-23 18:00:00,USA,Southwestern Power Administration,US-CENT-SPA,82.02,120.42,85.74,85.74,eia.gov,false,
2023-02-23 19:00:00,USA,Southwestern Power Administration,US-CENT-SPA,81.02,119.25,85.91,85.91,eia.gov,false,
2023-02-23 20:00:00,USA,Southwestern Power Administration,US-CENT-SPA,81.02,119.25,85.91,85.91,eia.gov,false,
2023-02-23 21:00:00,USA,Southwestern Power Administration,US-CENT-SPA,80.76,118.95,85.95,85.95,eia.gov,false,
2023-02-23 22:00:00,USA,Southwestern Power Administration,US-CENT-SPA,78.03,115.74,86.43,86.43,eia.gov,false,
2023-02-23 23:00:00,USA,Southwestern Power Administration,US-CENT-SPA,81.56,119.89,85.82,85.82,eia.gov,false,
2023-02-24 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,77.86,115.54,86.46,86.46,eia.gov,false,
2023-02-24 01:00:00,USA,Southwestern Power Administration,US-CENT-SPA,79.15,117.05,86.24,86.24,eia.gov,false,
2023-02-24 02:00:00,USA,Southwestern Power Administration,US-CENT-SPA,83.03,121.61,85.56,85.56,eia.gov,false,
2023-02-24 03:00:00,USA,Southwestern Power Administration,US-CENT-SPA,79.41,117.36,86.19,86.19,eia.gov,false,
2023-02-24 04:00:00,USA,Southwestern Power Administration,US-CENT-SPA,75.87,113.2,86.8,86.8,eia.gov,false,
2023-02-24 05:00:00,USA,Southwestern Power Administration,US-CENT-SPA,75.95,113.29,86.79,86.79,eia.gov,false,
2023-02-24 06:00:00,USA,Southwestern Power Administration,US-CENT-SPA,79.03,116.91,86.26,86.26,eia.gov,false,
2023-02-24 07:00:00,USA,Southwestern Power Administration,US-CENT-SPA,78.55,116.34,86.34,86.34,eia.gov,false,
2023-02-24 08:00:00,USA,Southwestern Power Administration,US-CENT-SPA,78.68,116.51,86.32,86.32,eia.gov,false,
2023-02-24 09:00:00,USA,Southwestern Power Administration,US-CENT-SPA,78.04,115.75,86.43,86.43,eia.gov,false,
2023-02-24 10:00:00,USA,Southwestern Power Administration,US-CENT-SPA,76.63,114.1,86.67,86.67,eia.gov,false,
2023-02-24 11:00:00,USA,Southwestern Power Administration,US-CENT-SPA,78.24,115.99,86.39,86.39,eia.gov,false,
2023-02-24 12:00:00,USA,Southwestern Power Administration,US-CENT-SPA,67.87,103.79,88.2,88.2,eia.gov,false,
2023-02-24 13:00:00,USA,Southwestern Power Administration,US-CENT-SPA,68.39,104.4,88.11,88.11,eia.gov,false,
2023-02-24 14:00:00,USA,Southwestern Power Administration,US-CENT-SPA,70.87,107.31,87.68,87.68,eia.gov,false,
2023-02-24 15:00:00,USA,Southwestern Power Administration,US-CENT-SPA,71.03,107.51,87.65,87.65,eia.gov,false,
2023-02-24 16:00:00,USA,Southwestern Power Administration,US-CENT-SPA,79.72,117.72,86.14,86.14,eia.gov,false,
2023-02-24 17:00:00,USA,Southwestern Power Administration,US-CENT-SPA,78.01,115.71,86.43,86.43,eia.gov,false,
2023-02-24 18:00:00,USA,Southwestern Power Administration,US-CENT-SPA,73.99,110.99,87.13,87.13,eia.gov,false,
2023-02-24 19:00:00,USA,Southwestern Power Administration,US-CENT-SPA,78.25,115.99,86.39,86.39,eia.gov,false,
2023-02-24 20:00:00,USA,Southwestern Power Administration,US-CENT-SPA,96.39,137.32,83.24,83.24,eia.gov,false,
2023-02-24 21:00:00,USA,Southwestern Power Administration,US-CENT-SPA,96.47,137.42,83.22,83.22,eia.gov,false,
2023-02-24 22:00:00,USA,Southwestern Power Administration,US-CENT-SPA,96.15,137.04,83.28,83.28,eia.gov,false,
2023-02-24 23:00:00,USA,Southwestern Power Administration,US-CENT-SPA,88.06,127.53,84.69,84.69,eia.gov,false,
2023-02-25 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,70.05,106.35,87.82,87.82,eia.gov,false,
2023-02-25 01:00:00,USA,Southwestern Power Administration,US-CENT-SPA,88.9,128.52,84.54,84.54,eia.gov,false,
2023-02-25 02:00:00,USA,Southwestern Power Administration,US-CENT-SPA,100.88,142.6,82.46,82.46,eia.gov,false,
2023-02-25 03:00:00,USA,Southwestern Power Administration,US-CENT-SPA,92.41,132.64,83.93,83.93,eia.gov,false,
2023-02-25 04:00:00,USA,Southwestern Power Administration,US-CENT-SPA,81.39,119.69,85.84,85.84,eia.gov,false,
2023-02-25 05:00:00,USA,Southwestern Power Administration,US-CENT-SPA,82.83,121.37,85.6,85.6,eia.gov,false,
2023-02-25 06:00:00,USA,Southwestern Power Administration,US-CENT-SPA,133.09,180.46,76.85,76.85,eia.gov,false,
2023-02-25 07:00:00,USA,Southwestern Power Administration,US-CENT-SPA,133.82,181.33,76.73,76.73,eia.gov,false,
2023-02-25 08:00:00,USA,Southwestern Power Administration,US-CENT-SPA,134.08,181.63,76.68,76.68,eia.gov,false,
2023-02-25 09:00:00,USA,Southwestern Power Administration,US-CENT-SPA,133.62,181.09,76.76,76.76,eia.gov,false,
2023-02-25 10:00:00,USA,Southwestern Power Administration,US-CENT-SPA,125.48,171.52,78.18,78.18,eia.gov,false,
2023-02-25 11:00:00,USA,Southwestern Power Administration,US-CENT-SPA,92.24,132.44,83.96,83.96,eia.gov,false,
2023-02-25 12:00:00,USA,Southwestern Power Administration,US-CENT-SPA,72.61,109.36,87.37,87.37,eia.gov,false,
2023-02-25 13:00:00,USA,Southwestern Power Administration,US-CENT-SPA,73.56,110.48,87.21,87.21,eia.gov,false,
2023-02-25 14:00:00,USA,Southwestern Power Administration,US-CENT-SPA,73.06,109.89,87.29,87.29,eia.gov,false,
2023-02-25 15:00:00,USA,Southwestern Power Administration,US-CENT-SPA,73.0,109.83,87.3,87.3,eia.gov,false,
2023-02-25 16:00:00,USA,Southwestern Power Administration,US-CENT-SPA,80.72,118.89,85.96,85.96,eia.gov,false,
2023-02-25 17:00:00,USA,Southwestern Power Administration,US-CENT-SPA,105.45,147.97,81.66,81.66,eia.gov,false,
2023-02-25 18:00:00,USA,Southwestern Power Administration,US-CENT-SPA,109.14,152.31,81.02,81.02,eia.gov,false,
2023-02-25 19:00:00,USA,Southwestern Power Administration,US-CENT-SPA,108.59,151.67,81.11,81.11,eia.gov,false,
2023-02-25 20:00:00,USA,Southwestern Power Administration,US-CENT-SPA,119.27,164.22,79.26,79.26,eia.gov,false,
2023-02-25 21:00:00,USA,Southwestern Power Administration,US-CENT-SPA,117.11,161.68,79.63,79.63,eia.gov,false,
2023-02-25 22:00:00,USA,Southwestern Power Administration,US-CENT-SPA,118.42,163.22,79.41,79.41,eia.gov,false,
2023-02-25 23:00:00,USA,Southwestern Power Administration,US-CENT-SPA,117.83,162.52,79.51,79.51,eia.gov,false,
2023-02-26 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,117.34,161.95,79.59,79.59,eia.gov,false,
2023-02-26 01:00:00,USA,Southwestern Power Administration,US-CENT-SPA,116.63,161.12,79.72,79.72,eia.gov,false,
2023-02-26 02:00:00,USA,Southwestern Power Administration,US-CENT-SPA,123.04,168.65,78.6,78.6,eia.gov,false,
2023-02-26 03:00:00,USA,Southwestern Power Administration,US-CENT-SPA,121.21,166.5,78.92,78.92,eia.gov,false,
2023-02-26 04:00:00,USA,Southwestern Power Administration,US-CENT-SPA,116.29,160.72,79.78,79.78,eia.gov,false,
2023-02-26 05:00:00,USA,Southwestern Power Administration,US-CENT-SPA,113.84,157.83,80.2,80.2,eia.gov,false,
2023-02-26 06:00:00,USA,Southwestern Power Administration,US-CENT-SPA,115.89,160.25,79.84,79.84,eia.gov,false,
2023-02-26 07:00:00,USA,Southwestern Power Administration,US-CENT-SPA,115.15,159.37,79.97,79.97,eia.gov,false,
2023-02-26 08:00:00,USA,Southwestern Power Administration,US-CENT-SPA,116.64,161.13,79.71,79.71,eia.gov,false,
2023-02-26 09:00:00,USA,Southwestern Power Administration,US-CENT-SPA,116.49,160.96,79.74,79.74,eia.gov,false,
2023-02-26 10:00:00,USA,Southwestern Power Administration,US-CENT-SPA,116.64,161.13,79.71,79.71,eia.gov,false,
2023-02-26 11:00:00,USA,Southwestern Power Administration,US-CENT-SPA,120.48,165.65,79.05,79.05,eia.gov,false,
2023-02-26 12:00:00,USA,Southwestern Power Administration,US-CENT-SPA,103.52,145.71,82.0,82.0,eia.gov,false,
2023-02-26 13:00:00,USA,Southwestern Power Administration,US-CENT-SPA,109.13,152.3,81.02,81.02,eia.gov,false,
2023-02-26 14:00:00,USA,Southwestern Power Administration,US-CENT-SPA,113.62,157.57,80.24,80.24,eia.gov,false,
2023-02-26 15:00:00,USA,Southwestern Power Administration,US-CENT-SPA,109.16,152.34,81.02,81.02,eia.gov,false,
2023-02-26 16:00:00,USA,Southwestern Power Administration,US-CENT-SPA,108.07,151.05,81.21,81.21,eia.gov,false,
2023-02-26 17:00:00,USA,Southwestern Power Administration,US-CENT-SPA,111.81,155.44,80.56,80.56,eia.gov,false,
2023-02-26 18:00:00,USA,Southwestern Power Administration,US-CENT-SPA,110.46,153.86,80.79,80.79,eia.gov,false,
2023-02-26 19:00:00,USA,Southwestern Power Administration,US-CENT-SPA,111.43,155.0,80.62,80.62,eia.gov,false,
2023-02-26 20:00:00,USA,Southwestern Power Administration,US-CENT-SPA,130.83,177.81,77.25,77.25,eia.gov,false,
2023-02-26 21:00:00,USA,Southwestern Power Administration,US-CENT-SPA,131.78,178.93,77.08,77.08,eia.gov,false,
2023-02-26 22:00:00,USA,Southwestern Power Administration,US-CENT-SPA,133.92,181.45,76.71,76.71,eia.gov,false,
2023-02-26 23:00:00,USA,Southwestern Power Administration,US-CENT-SPA,133.88,181.39,76.72,76.72,eia.gov,false,
2023-02-27 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,149.51,199.78,74.0,74.0,eia.gov,false,
2023-02-27 01:00:00,USA,Southwestern Power Administration,US-CENT-SPA,148.77,198.9,74.13,74.13,eia.gov,false,
2023-02-27 02:00:00,USA,Southwestern Power Administration,US-CENT-SPA,145.63,195.21,74.67,74.67,eia.gov,false,
2023-02-27 03:00:00,USA,Southwestern Power Administration,US-CENT-SPA,139.95,188.53,75.66,75.66,eia.gov,false,
2023-02-27 04:00:00,USA,Southwestern Power Administration,US-CENT-SPA,123.55,169.26,78.51,78.51,eia.gov,false,
2023-02-27 05:00:00,USA,Southwestern Power Administration,US-CENT-SPA,122.88,168.46,78.63,78.63,eia.gov,false,
2023-02-27 06:00:00,USA,Southwestern Power Administration,US-CENT-SPA,116.19,160.6,79.79,79.79,eia.gov,false,
2023-02-27 07:00:00,USA,Southwestern Power Administration,US-CENT-SPA,116.34,160.78,79.77,79.77,eia.gov,false,
2023-02-27 08:00:00,USA,Southwestern Power Administration,US-CENT-SPA,117.1,161.67,79.63,79.63,eia.gov,false,
2023-02-27 09:00:00,USA,Southwestern Power Administration,US-CENT-SPA,115.3,159.55,79.95,79.95,eia.gov,false,
2023-02-27 10:00:00,USA,Southwestern Power Administration,US-CENT-SPA,112.84,156.66,80.38,80.37,eia.gov,false,
2023-02-27 11:00:00,USA,Southwestern Power Administration,US-CENT-SPA,113.02,156.87,80.34,80.34,eia.gov,false,
2023-02-27 12:00:00,USA,Southwestern Power Administration,US-CENT-SPA,117.0,161.55,79.65,79.65,eia.gov,false,
2023-02-27 13:00:00,USA,Southwestern Power Administration,US-CENT-SPA,115.23,159.47,79.96,79.96,eia.gov,false,
2023-02-27 14:00:00,USA,Southwestern Power Administration,US-CENT-SPA,117.68,162.35,79.53,79.53,eia.gov,false,
2023-02-27 15:00:00,USA,Southwestern Power Administration,US-CENT-SPA,117.38,162.0,79.59,79.59,eia.gov,false,
2023-02-27 16:00:00,USA,Southwestern Power Administration,US-CENT-SPA,113.92,157.92,80.19,80.19,eia.gov,false,
2023-02-27 17:00:00,USA,Southwestern Power Administration,US-CENT-SPA,112.98,156.82,80.35,80.35,eia.gov,false,
2023-02-27 18:00:00,USA,Southwestern Power Administration,US-CENT-SPA,112.62,156.4,80.41,80.41,eia.gov,false,
2023-02-27 19:00:00,USA,Southwestern Power Administration,US-CENT-SPA,101.63,143.48,82.33,82.33,eia.gov,false,
2023-02-27 20:00:00,USA,Southwestern Power Administration,US-CENT-SPA,98.02,139.23,82.95,82.95,eia.gov,false,
2023-02-27 21:00:00,USA,Southwestern Power Administration,US-CENT-SPA,89.27,128.95,84.47,84.47,eia.gov,false,
2023-02-27 22:00:00,USA,Southwestern Power Administration,US-CENT-SPA,91.29,131.33,84.12,84.12,eia.gov,false,
2023-02-27 23:00:00,USA,Southwestern Power Administration,US-CENT-SPA,90.79,130.74,84.21,84.21,eia.gov,false,
2023-02-28 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,81.74,120.09,85.79,85.79,eia.gov,false,
2023-02-28 01:00:00,USA,Southwestern Power Administration,US-CENT-SPA,85.8,124.87,85.08,85.08,eia.gov,false,
2023-02-28 02:00:00,USA,Southwestern Power Administration,US-CENT-SPA,101.2,142.98,82.4,82.4,eia.gov,false,
2023-02-28 03:00:00,USA,Southwestern Power Administration,US-CENT-SPA,96.78,137.78,83.17,83.17,eia.gov,false,
2023-02-28 04:00:00,USA,Southwestern Power Administration,US-CENT-SPA,90.11,129.94,84.33,84.33,eia.gov,false,
2023-02-28 05:00:00,USA,Southwestern Power Administration,US-CENT-SPA,87.04,126.32,84.86,84.86,eia.gov,false,
2023-02-28 06:00:00,USA,Southwestern Power Administration,US-CENT-SPA,87.68,127.09,84.75,84.75,eia.gov,false,
2023-02-28 07:00:00,USA,Southwestern Power Administration,US-CENT-SPA,88.37,127.9,84.63,84.63,eia.gov,false,
2023-02-28 08:00:00,USA,Southwestern Power Administration,US-CENT-SPA,88.94,128.56,84.53,84.53,eia.gov,false,
2023-02-28 09:00:00,USA,Southwestern Power Administration,US-CENT-SPA,87.77,127.19,84.74,84.74,eia.gov,false,
2023-02-28 10:00:00,USA,Southwestern Power Administration,US-CENT-SPA,86.06,125.17,85.03,85.03,eia.gov,false,
2023-02-28 11:00:00,USA,Southwestern Power Administration,US-CENT-SPA,87.76,127.17,84.74,84.74,eia.gov,false,
2023-02-28 12:00:00,USA,Southwestern Power Administration,US-CENT-SPA,81.62,119.95,85.81,85.81,eia.gov,false,
2023-02-28 13:00:00,USA,Southwestern Power Administration,US-CENT-SPA,81.97,120.37,85.74,85.74,eia.gov,false,
2023-02-28 14:00:00,USA,Southwestern Power Administration,US-CENT-SPA,87.62,127.01,84.76,84.76,eia.gov,false,
2023-02-28 15:00:00,USA,Southwestern Power Administration,US-CENT-SPA,97.37,138.47,83.07,83.07,eia.gov,false,
